6211
0 45 90
36 54 45
36 55 44
36 56 43
36 57 42
36 58 41
36 59 40
36 60 39
36 61 38
36 62 37
36 63 36
36 64 35
36 65 34
36 66 33
36 67 32
36 68 31
36 69 30
36 70 29
36 71 28
36 72 27
36 73 26
36 74 25
36 75 24
36 76 23
36 77 22
36 78 21
36 79 20
36 80 19
36 81 18
36 82 17
36 83 16
36 84 15
36 85 14
36 86 13
36 87 12
36 88 11
36 89 10
36 90 9
37 8 90
37 9 89
37 10 88
37 11 87
37 12 86
37 13 85
37 14 84
37 15 83
37 16 82
37 17 81
37 18 80
37 19 79
37 20 78
37 21 77
37 22 76
37 23 75
37 24 74
37 25 73
37 26 72
37 27 71
37 28 70
37 29 69
37 30 68
37 31 67
37 32 66
37 33 65
37 34 64
37 35 63
37 36 62
37 37 61
37 38 60
37 39 59
37 40 58
37 41 57
37 42 56
37 43 55
37 44 54
37 45 53
37 46 52
37 47 51
37 48 50
37 49 49
37 50 48
37 51 47
37 52 46
37 53 45
37 54 44
37 55 43
37 56 42
37 57 41
37 58 40
37 59 39
37 60 38
37 61 37
37 62 36
37 63 35
37 64 34
37 65 33
37 66 32
37 67 31
37 68 30
37 69 29
37 70 28
37 71 27
37 72 26
37 73 25
37 74 24
37 75 23
37 76 22
37 77 21
37 78 20
37 79 19
37 80 18
37 81 17
37 82 16
37 83 15
37 84 14
37 85 13
37 86 12
37 87 11
37 88 10
37 89 9
37 90 8
38 7 90
38 8 89
38 9 88
38 10 87
38 11 86
38 12 85
38 13 84
38 14 83
38 15 82
38 16 81
38 17 80
38 18 79
38 19 78
38 20 77
38 21 76
38 22 75
38 23 74
38 24 73
38 25 72
38 26 71
38 27 70
38 28 69
38 29 68
38 30 67
38 31 66
38 32 65
38 33 64
38 34 63
38 35 62
38 36 61
38 37 60
38 38 59
38 39 58
38 40 57
38 41 56
38 42 55
38 43 54
38 44 53
38 45 52
38 46 51
38 47 50
38 48 49
38 49 48
38 50 47
38 51 46
38 52 45
38 53 44
38 54 43
38 55 42
38 56 41
38 57 40
38 58 39
38 59 38
38 60 37
38 61 36
38 62 35
38 63 34
38 64 33
38 65 32
38 66 31
38 67 30
38 68 29
38 69 28
38 70 27
38 71 26
38 72 25
38 73 24
38 74 23
38 75 22
38 76 21
38 77 20
38 78 19
38 79 18
38 80 17
38 81 16
38 82 15
38 83 14
38 84 13
38 85 12
38 86 11
38 87 10
38 88 9
38 89 8
38 90 7
39 6 90
39 7 89
39 8 88
39 9 87
39 10 86
39 11 85
39 12 84
39 13 83
39 14 82
39 15 81
39 16 80
39 17 79
39 18 78
39 19 77
39 20 76
39 21 75
39 22 74
39 23 73
39 24 72
39 25 71
39 26 70
39 27 69
39 28 68
39 29 67
39 30 66
39 31 65
39 32 64
39 33 63
39 34 62
39 35 61
39 36 60
39 37 59
39 38 58
39 39 57
39 40 56
39 41 55
39 42 54
39 43 53
39 44 52
39 45 51
39 46 50
39 47 49
39 48 48
39 49 47
39 50 46
39 51 45
39 52 44
39 53 43
39 54 42
39 55 41
39 56 40
39 57 39
39 58 38
39 59 37
39 60 36
39 61 35
39 62 34
39 63 33
39 64 32
39 65 31
39 66 30
39 67 29
39 68 28
39 69 27
39 70 26
39 71 25
39 72 24
39 73 23
39 74 22
39 75 21
39 76 20
39 77 19
39 78 18
39 79 17
39 80 16
39 81 15
39 82 14
39 83 13
39 84 12
39 85 11
39 86 10
39 87 9
39 88 8
39 89 7
39 90 6
40 5 90
40 6 89
40 7 88
40 8 87
40 9 86
40 10 85
40 11 84
40 12 83
40 13 82
40 14 81
40 15 80
40 16 79
40 17 78
40 18 77
40 19 76
40 20 75
40 21 74
40 22 73
40 23 72
40 24 71
40 25 70
40 26 69
40 27 68
40 28 67
40 29 66
40 30 65
40 31 64
40 32 63
40 33 62
40 34 61
40 35 60
40 36 59
40 37 58
40 38 57
40 39 56
40 40 55
40 41 54
40 42 53
40 43 52
40 44 51
40 45 50
40 46 49
40 47 48
40 48 47
40 49 46
40 50 45
40 51 44
40 52 43
40 53 42
40 54 41
40 55 40
40 56 39
40 57 38
40 58 37
40 59 36
40 60 35
40 61 34
40 62 33
40 63 32
40 64 31
40 65 30
40 66 29
40 67 28
40 68 27
40 69 26
40 70 25
40 71 24
40 72 23
40 73 22
40 74 21
40 75 20
40 76 19
40 77 18
40 78 17
40 79 16
40 80 15
40 81 14
40 82 13
40 83 12
40 84 11
40 85 10
40 86 9
40 87 8
40 88 7
40 89 6
40 90 5
41 4 90
41 5 89
41 6 88
41 7 87
41 8 86
41 9 85
41 10 84
41 11 83
41 12 82
41 13 81
41 14 80
41 15 79
41 16 78
41 17 77
41 18 76
41 19 75
41 20 74
41 21 73
41 22 72
41 23 71
41 24 70
41 25 69
41 26 68
41 27 67
41 28 66
41 29 65
41 30 64
41 31 63
41 32 62
41 33 61
41 34 60
41 35 59
41 36 58
41 37 57
41 38 56
41 39 55
41 40 54
41 41 53
41 42 52
41 43 51
41 44 50
41 45 49
41 46 48
41 47 47
41 48 46
41 49 45
41 50 44
41 51 43
41 52 42
41 53 41
41 54 40
41 55 39
41 56 38
41 57 37
41 58 36
41 59 35
41 60 34
41 61 33
41 62 32
41 63 31
41 64 30
41 65 29
41 66 28
41 67 27
41 68 26
41 69 25
41 70 24
41 71 23
41 72 22
41 73 21
41 74 20
41 75 19
41 76 18
41 77 17
41 78 16
41 79 15
41 80 14
41 81 13
41 82 12
41 83 11
41 84 10
41 85 9
41 86 8
41 87 7
41 88 6
41 89 5
41 90 4
42 3 90
42 4 89
42 5 88
42 6 87
42 7 86
42 8 85
42 9 84
42 10 83
42 11 82
42 12 81
42 13 80
42 14 79
42 15 78
42 16 77
42 17 76
42 18 75
42 19 74
42 20 73
42 21 72
42 22 71
42 23 70
42 24 69
42 25 68
42 26 67
42 27 66
42 28 65
42 29 64
42 30 63
42 31 62
42 32 61
42 33 60
42 34 59
42 35 58
42 36 57
42 37 56
42 38 55
42 39 54
42 40 53
42 41 52
42 42 51
42 43 50
42 44 49
42 45 48
42 46 47
42 47 46
42 48 45
42 49 44
42 50 43
42 51 42
42 52 41
42 53 40
42 54 39
42 55 38
42 56 37
42 57 36
42 58 35
42 59 34
42 60 33
42 61 32
42 62 31
42 63 30
42 64 29
42 65 28
42 66 27
42 67 26
42 68 25
42 69 24
42 70 23
42 71 22
42 72 21
42 73 20
42 74 19
42 75 18
42 76 17
42 77 16
42 78 15
42 79 14
42 80 13
42 81 12
42 82 11
42 83 10
42 84 9
42 85 8
42 86 7
42 87 6
42 88 5
42 89 4
42 90 3
43 2 90
43 3 89
43 4 88
43 5 87
43 6 86
43 7 85
43 8 84
43 9 83
43 10 82
43 11 81
43 12 80
43 13 79
43 14 78
43 15 77
43 16 76
43 17 75
43 18 74
43 19 73
43 20 72
43 21 71
43 22 70
43 23 69
43 24 68
43 25 67
43 26 66
43 27 65
43 28 64
43 29 63
43 30 62
43 31 61
43 32 60
43 33 59
43 34 58
43 35 57
43 36 56
43 37 55
43 38 54
43 39 53
43 40 52
43 41 51
43 42 50
43 43 49
43 44 48
43 45 47
43 46 46
43 47 45
43 48 44
43 49 43
43 50 42
43 51 41
43 52 40
43 53 39
43 54 38
43 55 37
43 56 36
43 57 35
43 58 34
43 59 33
43 60 32
43 61 31
43 62 30
43 63 29
43 64 28
43 65 27
43 66 26
43 67 25
43 68 24
43 69 23
43 70 22
43 71 21
43 72 20
43 73 19
43 74 18
43 75 17
43 76 16
43 77 15
43 78 14
43 79 13
43 80 12
43 81 11
43 82 10
43 83 9
43 84 8
43 85 7
43 86 6
43 87 5
43 88 4
43 89 3
43 90 2
44 1 90
44 2 89
44 3 88
44 4 87
44 5 86
44 6 85
44 7 84
44 8 83
44 9 82
44 10 81
44 11 80
44 12 79
44 13 78
44 14 77
44 15 76
44 16 75
44 17 74
44 18 73
44 19 72
44 20 71
44 21 70
44 22 69
44 23 68
44 24 67
44 25 66
44 26 65
44 27 64
44 28 63
44 29 62
44 30 61
44 31 60
44 32 59
44 33 58
44 34 57
44 35 56
44 36 55
44 37 54
44 38 53
44 39 52
44 40 51
44 41 50
44 42 49
44 43 48
44 44 47
44 45 46
44 46 45
44 47 44
44 48 43
44 49 42
44 50 41
44 51 40
44 52 39
44 53 38
44 54 37
44 55 36
44 56 35
44 57 34
44 58 33
44 59 32
44 60 31
44 61 30
44 62 29
44 63 28
44 64 27
44 65 26
44 66 25
44 67 24
44 68 23
44 69 22
44 70 21
44 71 20
44 72 19
44 73 18
44 74 17
44 75 16
44 76 15
44 77 14
44 78 13
44 79 12
44 80 11
44 81 10
44 82 9
44 83 8
44 84 7
44 85 6
44 86 5
44 87 4
44 88 3
44 89 2
44 90 1
45 0 90
45 1 89
45 2 88
45 3 87
45 4 86
45 5 85
45 6 84
45 7 83
45 8 82
45 9 81
45 10 80
45 11 79
45 12 78
45 13 77
45 14 76
45 15 75
45 16 74
45 17 73
45 18 72
45 19 71
45 20 70
45 21 69
45 22 68
45 23 67
45 24 66
45 25 65
45 26 64
45 27 63
45 28 62
45 29 61
45 30 60
45 31 59
45 32 58
45 33 57
45 34 56
45 35 55
45 36 54
45 37 53
45 38 52
45 39 51
45 40 50
45 41 49
45 42 48
45 43 47
45 44 46
45 45 45
45 46 44
45 47 43
45 48 42
45 49 41
45 50 40
45 51 39
45 52 38
45 53 37
45 54 36
45 55 35
45 56 34
45 57 33
45 58 32
45 59 31
45 60 30
45 61 29
45 62 28
45 63 27
45 64 26
45 65 25
45 66 24
45 67 23
45 68 22
45 69 21
45 70 20
45 71 19
45 72 18
45 73 17
45 74 16
45 75 15
45 76 14
45 77 13
45 78 12
45 79 11
45 80 10
45 81 9
45 82 8
45 83 7
45 84 6
45 85 5
45 86 4
45 87 3
45 88 2
45 89 1
45 90 0
46 0 89
46 1 88
46 2 87
46 3 86
46 4 85
46 5 84
46 6 83
46 7 82
46 8 81
46 9 80
46 10 79
46 11 78
46 12 77
46 13 76
46 14 75
46 15 74
46 16 73
46 17 72
46 18 71
46 19 70
46 20 69
46 21 68
46 22 67
46 23 66
46 24 65
46 25 64
46 26 63
46 27 62
46 28 61
46 29 60
46 30 59
46 31 58
46 32 57
46 33 56
46 34 55
46 35 54
46 36 53
46 37 52
46 38 51
46 39 50
46 40 49
46 41 48
46 42 47
46 43 46
46 44 45
46 45 44
46 46 43
46 47 42
46 48 41
46 49 40
46 50 39
46 51 38
46 52 37
46 53 36
46 54 35
46 55 34
46 56 33
46 57 32
46 58 31
46 59 30
46 60 29
46 61 28
46 62 27
46 63 26
46 64 25
46 65 24
46 66 23
46 67 22
46 68 21
46 69 20
46 70 19
46 71 18
46 72 17
46 73 16
46 74 15
46 75 14
46 76 13
46 77 12
46 78 11
46 79 10
46 80 9
46 81 8
46 82 7
46 83 6
46 84 5
46 85 4
46 86 3
46 87 2
46 88 1
46 89 0
47 0 88
47 1 87
47 2 86
47 3 85
47 4 84
47 5 83
47 6 82
47 7 81
47 8 80
47 9 79
47 10 78
47 11 77
47 12 76
47 13 75
47 14 74
47 15 73
47 16 72
47 17 71
47 18 70
47 19 69
47 20 68
47 21 67
47 22 66
47 23 65
47 24 64
47 25 63
47 26 62
47 27 61
47 28 60
47 29 59
47 30 58
47 31 57
47 32 56
47 33 55
47 34 54
47 35 53
47 36 52
47 37 51
47 38 50
47 39 49
47 40 48
47 41 47
47 42 46
47 43 45
47 44 44
47 45 43
47 46 42
47 47 41
47 48 40
47 49 39
47 50 38
47 51 37
47 52 36
47 53 35
47 54 34
47 55 33
47 56 32
47 57 31
47 58 30
47 59 29
47 60 28
47 61 27
47 62 26
47 63 25
47 64 24
47 65 23
47 66 22
47 67 21
47 68 20
47 69 19
47 70 18
47 71 17
47 72 16
47 73 15
47 74 14
47 75 13
47 76 12
47 77 11
47 78 10
47 79 9
47 80 8
47 81 7
47 82 6
47 83 5
47 84 4
47 85 3
47 86 2
47 87 1
47 88 0
48 0 87
48 1 86
48 2 85
48 3 84
48 4 83
48 5 82
48 6 81
48 7 80
48 8 79
48 9 78
48 10 77
48 11 76
48 12 75
48 13 74
48 14 73
48 15 72
48 16 71
48 17 70
48 18 69
48 19 68
48 20 67
48 21 66
48 22 65
48 23 64
48 24 63
48 25 62
48 26 61
48 27 60
48 28 59
48 29 58
48 30 57
48 31 56
48 32 55
48 33 54
48 34 53
48 35 52
48 36 51
48 37 50
48 38 49
48 39 48
48 40 47
48 41 46
48 42 45
48 43 44
48 44 43
48 45 42
48 46 41
48 47 40
48 48 39
48 49 38
48 50 37
48 51 36
48 52 35
48 53 34
48 54 33
48 55 32
48 56 31
48 57 30
48 58 29
48 59 28
48 60 27
48 61 26
48 62 25
48 63 24
48 64 23
48 65 22
48 66 21
48 67 20
48 68 19
48 69 18
48 70 17
48 71 16
48 72 15
48 73 14
48 74 13
48 75 12
48 76 11
48 77 10
48 78 9
48 79 8
48 80 7
48 81 6
48 82 5
48 83 4
48 84 3
48 85 2
48 86 1
48 87 0
49 0 86
49 1 85
49 2 84
49 3 83
49 4 82
49 5 81
49 6 80
49 7 79
49 8 78
49 9 77
49 10 76
49 11 75
49 12 74
49 13 73
49 14 72
49 15 71
49 16 70
49 17 69
49 18 68
49 19 67
49 20 66
49 21 65
49 22 64
49 23 63
49 24 62
49 25 61
49 26 60
49 27 59
49 28 58
49 29 57
49 30 56
49 31 55
49 32 54
49 33 53
49 34 52
49 35 51
49 36 50
49 37 49
49 38 48
49 39 47
49 40 46
49 41 45
49 42 44
49 43 43
49 44 42
49 45 41
49 46 40
49 47 39
49 48 38
49 49 37
49 50 36
49 51 35
49 52 34
49 53 33
49 54 32
49 55 31
49 56 30
49 57 29
49 58 28
49 59 27
49 60 26
49 61 25
49 62 24
49 63 23
49 64 22
49 65 21
49 66 20
49 67 19
49 68 18
49 69 17
49 70 16
49 71 15
49 72 14
49 73 13
49 74 12
49 75 11
49 76 10
49 77 9
49 78 8
49 79 7
49 80 6
49 81 5
49 82 4
49 83 3
49 84 2
49 85 1
49 86 0
50 0 85
50 1 84
50 2 83
50 3 82
50 4 81
50 5 80
50 6 79
50 7 78
50 8 77
50 9 76
50 10 75
50 11 74
50 12 73
50 13 72
50 14 71
50 15 70
50 16 69
50 17 68
50 18 67
50 19 66
50 20 65
50 21 64
50 22 63
50 23 62
50 24 61
50 25 60
50 26 59
50 27 58
50 28 57
50 29 56
50 30 55
50 31 54
50 32 53
50 33 52
50 34 51
50 35 50
50 36 49
50 37 48
50 38 47
50 39 46
50 40 45
50 41 44
50 42 43
50 43 42
50 44 41
50 45 40
50 46 39
50 47 38
50 48 37
50 49 36
50 50 35
50 51 34
50 52 33
50 53 32
50 54 31
50 55 30
50 56 29
50 57 28
50 58 27
50 59 26
50 60 25
50 61 24
50 62 23
50 63 22
50 64 21
50 65 20
50 66 19
50 67 18
50 68 17
50 69 16
50 70 15
50 71 14
50 72 13
50 73 12
50 74 11
50 75 10
50 76 9
50 77 8
50 78 7
50 79 6
50 80 5
50 81 4
50 82 3
50 83 2
50 84 1
50 85 0
51 0 84
51 1 83
51 2 82
51 3 81
51 4 80
51 5 79
51 6 78
51 7 77
51 8 76
51 9 75
51 10 74
51 11 73
51 12 72
51 13 71
51 14 70
51 15 69
51 16 68
51 17 67
51 18 66
51 19 65
51 20 64
51 21 63
51 22 62
51 23 61
51 24 60
51 25 59
51 26 58
51 27 57
51 28 56
51 29 55
51 30 54
51 31 53
51 32 52
51 33 51
51 34 50
51 35 49
51 36 48
51 37 47
51 38 46
51 39 45
51 40 44
51 41 43
51 42 42
51 43 41
51 44 40
51 45 39
51 46 38
51 47 37
51 48 36
51 49 35
51 50 34
51 51 33
51 52 32
51 53 31
51 54 30
51 55 29
51 56 28
51 57 27
51 58 26
51 59 25
51 60 24
51 61 23
51 62 22
51 63 21
51 64 20
51 65 19
51 66 18
51 67 17
51 68 16
51 69 15
51 70 14
51 71 13
51 72 12
51 73 11
51 74 10
51 75 9
51 76 8
51 77 7
51 78 6
51 79 5
51 80 4
51 81 3
51 82 2
51 83 1
51 84 0
52 0 83
52 1 82
52 2 81
52 3 80
52 4 79
52 5 78
52 6 77
52 7 76
52 8 75
52 9 74
52 10 73
52 11 72
52 12 71
52 13 70
52 14 69
52 15 68
52 16 67
52 17 66
52 18 65
52 19 64
52 20 63
52 21 62
52 22 61
52 23 60
52 24 59
52 25 58
52 26 57
52 27 56
52 28 55
52 29 54
52 30 53
52 31 52
52 32 51
52 33 50
52 34 49
52 35 48
52 36 47
52 37 46
52 38 45
52 39 44
52 40 43
52 41 42
52 42 41
52 43 40
52 44 39
52 45 38
52 46 37
52 47 36
52 48 35
52 49 34
52 50 33
52 51 32
52 52 31
52 53 30
52 54 29
52 55 28
52 56 27
52 57 26
52 58 25
52 59 24
52 60 23
52 61 22
52 62 21
52 63 20
52 64 19
52 65 18
52 66 17
52 67 16
52 68 15
52 69 14
52 70 13
52 71 12
52 72 11
52 73 10
52 74 9
52 75 8
52 76 7
52 77 6
52 78 5
52 79 4
52 80 3
52 81 2
52 82 1
52 83 0
53 0 82
53 1 81
53 2 80
53 3 79
53 4 78
53 5 77
53 6 76
53 7 75
53 8 74
53 9 73
53 10 72
53 11 71
53 12 70
53 13 69
53 14 68
53 15 67
53 16 66
53 17 65
53 18 64
53 19 63
53 20 62
53 21 61
53 22 60
53 23 59
53 24 58
53 25 57
53 26 56
53 27 55
53 28 54
53 29 53
53 30 52
53 31 51
53 32 50
53 33 49
53 34 48
53 35 47
53 36 46
53 37 45
53 38 44
53 39 43
53 40 42
53 41 41
53 42 40
53 43 39
53 44 38
53 45 37
53 46 36
53 47 35
53 48 34
53 49 33
53 50 32
53 51 31
53 52 30
53 53 29
53 54 28
53 55 27
53 56 26
53 57 25
53 58 24
53 59 23
53 60 22
53 61 21
53 62 20
53 63 19
53 64 18
53 65 17
53 66 16
53 67 15
53 68 14
53 69 13
53 70 12
53 71 11
53 72 10
53 73 9
53 74 8
53 75 7
53 76 6
53 77 5
53 78 4
53 79 3
53 80 2
53 81 1
53 82 0
54 0 81
54 1 80
54 2 79
54 3 78
54 4 77
54 5 76
54 6 75
54 7 74
54 8 73
54 9 72
54 10 71
54 11 70
54 12 69
54 13 68
54 14 67
54 15 66
54 16 65
54 17 64
54 18 63
54 19 62
54 20 61
54 21 60
54 22 59
54 23 58
54 24 57
54 25 56
54 26 55
54 27 54
54 28 53
54 29 52
54 30 51
54 31 50
54 32 49
54 33 48
54 34 47
54 35 46
54 36 45
54 37 44
54 38 43
54 39 42
54 40 41
54 41 40
54 42 39
54 43 38
54 44 37
54 45 36
54 46 35
54 47 34
54 48 33
54 49 32
54 50 31
54 51 30
54 52 29
54 53 28
54 54 27
54 55 26
54 56 25
54 57 24
54 58 23
54 59 22
54 60 21
54 61 20
54 62 19
54 63 18
54 64 17
54 65 16
54 66 15
54 67 14
54 68 13
54 69 12
54 70 11
54 71 10
54 72 9
54 73 8
54 74 7
54 75 6
54 76 5
54 77 4
54 78 3
54 79 2
54 80 1
54 81 0
55 0 80
55 1 79
55 2 78
55 3 77
55 4 76
55 5 75
55 6 74
55 7 73
55 8 72
55 9 71
55 10 70
55 11 69
55 12 68
55 13 67
55 14 66
55 15 65
55 16 64
55 17 63
55 18 62
55 19 61
55 20 60
55 21 59
55 22 58
55 23 57
55 24 56
55 25 55
55 26 54
55 27 53
55 28 52
55 29 51
55 30 50
55 31 49
55 32 48
55 33 47
55 34 46
55 35 45
55 36 44
55 37 43
55 38 42
55 39 41
55 40 40
55 41 39
55 42 38
55 43 37
55 44 36
55 45 35
55 46 34
55 47 33
55 48 32
55 49 31
55 50 30
55 51 29
55 52 28
55 53 27
55 54 26
55 55 25
55 56 24
55 57 23
55 58 22
55 59 21
55 60 20
55 61 19
55 62 18
55 63 17
55 64 16
55 65 15
55 66 14
55 67 13
55 68 12
55 69 11
55 70 10
55 71 9
55 72 8
55 73 7
55 74 6
55 75 5
55 76 4
55 77 3
55 78 2
55 79 1
55 80 0
56 0 79
56 1 78
56 2 77
56 3 76
56 4 75
56 5 74
56 6 73
56 7 72
56 8 71
56 9 70
56 10 69
56 11 68
56 12 67
56 13 66
56 14 65
56 15 64
56 16 63
56 17 62
56 18 61
56 19 60
56 20 59
56 21 58
56 22 57
56 23 56
56 24 55
56 25 54
56 26 53
56 27 52
56 28 51
56 29 50
56 30 49
56 31 48
56 32 47
56 33 46
56 34 45
56 35 44
56 36 43
56 37 42
56 38 41
56 39 40
56 40 39
56 41 38
56 42 37
56 43 36
56 44 35
56 45 34
56 46 33
56 47 32
56 48 31
56 49 30
56 50 29
56 51 28
56 52 27
56 53 26
56 54 25
56 55 24
56 56 23
56 57 22
56 58 21
56 59 20
56 60 19
56 61 18
56 62 17
56 63 16
56 64 15
56 65 14
56 66 13
56 67 12
56 68 11
56 69 10
56 70 9
56 71 8
56 72 7
56 73 6
56 74 5
56 75 4
56 76 3
56 77 2
56 78 1
56 79 0
57 0 78
57 1 77
57 2 76
57 3 75
57 4 74
57 5 73
57 6 72
57 7 71
57 8 70
57 9 69
57 10 68
57 11 67
57 12 66
57 13 65
57 14 64
57 15 63
57 16 62
57 17 61
57 18 60
57 19 59
57 20 58
57 21 57
57 22 56
57 23 55
57 24 54
57 25 53
57 26 52
57 27 51
57 28 50
57 29 49
57 30 48
57 31 47
57 32 46
57 33 45
57 34 44
57 35 43
57 36 42
57 37 41
57 38 40
57 39 39
57 40 38
57 41 37
57 42 36
57 43 35
57 44 34
57 45 33
57 46 32
57 47 31
57 48 30
57 49 29
57 50 28
57 51 27
57 52 26
57 53 25
57 54 24
57 55 23
57 56 22
57 57 21
57 58 20
57 59 19
57 60 18
57 61 17
57 62 16
57 63 15
57 64 14
57 65 13
57 66 12
57 67 11
57 68 10
57 69 9
57 70 8
57 71 7
57 72 6
57 73 5
57 74 4
57 75 3
57 76 2
57 77 1
57 78 0
58 0 77
58 1 76
58 2 75
58 3 74
58 4 73
58 5 72
58 6 71
58 7 70
58 8 69
58 9 68
58 10 67
58 11 66
58 12 65
58 13 64
58 14 63
58 15 62
58 16 61
58 17 60
58 18 59
58 19 58
58 20 57
58 21 56
58 22 55
58 23 54
58 24 53
58 25 52
58 26 51
58 27 50
58 28 49
58 29 48
58 30 47
58 31 46
58 32 45
58 33 44
58 34 43
58 35 42
58 36 41
58 37 40
58 38 39
58 39 38
58 40 37
58 41 36
58 42 35
58 43 34
58 44 33
58 45 32
58 46 31
58 47 30
58 48 29
58 49 28
58 50 27
58 51 26
58 52 25
58 53 24
58 54 23
58 55 22
58 56 21
58 57 20
58 58 19
58 59 18
58 60 17
58 61 16
58 62 15
58 63 14
58 64 13
58 65 12
58 66 11
58 67 10
58 68 9
58 69 8
58 70 7
58 71 6
58 72 5
58 73 4
58 74 3
58 75 2
58 76 1
58 77 0
59 0 76
59 1 75
59 2 74
59 3 73
59 4 72
59 5 71
59 6 70
59 7 69
59 8 68
59 9 67
59 10 66
59 11 65
59 12 64
59 13 63
59 14 62
59 15 61
59 16 60
59 17 59
59 18 58
59 19 57
59 20 56
59 21 55
59 22 54
59 23 53
59 24 52
59 25 51
59 26 50
59 27 49
59 28 48
59 29 47
59 30 46
59 31 45
59 32 44
59 33 43
59 34 42
59 35 41
59 36 40
59 37 39
59 38 38
59 39 37
59 40 36
59 41 35
59 42 34
59 43 33
59 44 32
59 45 31
59 46 30
59 47 29
59 48 28
59 49 27
59 50 26
59 51 25
59 52 24
59 53 23
59 54 22
59 55 21
59 56 20
59 57 19
59 58 18
59 59 17
59 60 16
59 61 15
59 62 14
59 63 13
59 64 12
59 65 11
59 66 10
59 67 9
59 68 8
59 69 7
59 70 6
59 71 5
59 72 4
59 73 3
59 74 2
59 75 1
59 76 0
60 0 75
60 1 74
60 2 73
60 3 72
60 4 71
60 5 70
60 6 69
60 7 68
60 8 67
60 9 66
60 10 65
60 11 64
60 12 63
60 13 62
60 14 61
60 15 60
60 16 59
60 17 58
60 18 57
60 19 56
60 20 55
60 21 54
60 22 53
60 23 52
60 24 51
60 25 50
60 26 49
60 27 48
60 28 47
60 29 46
60 30 45
60 31 44
60 32 43
60 33 42
60 34 41
60 35 40
60 36 39
60 37 38
60 38 37
60 39 36
60 40 35
60 41 34
60 42 33
60 43 32
60 44 31
60 45 30
60 46 29
60 47 28
60 48 27
60 49 26
60 50 25
60 51 24
60 52 23
60 53 22
60 54 21
60 55 20
60 56 19
60 57 18
60 58 17
60 59 16
60 60 15
60 61 14
60 62 13
60 63 12
60 64 11
60 65 10
60 66 9
60 67 8
60 68 7
60 69 6
60 70 5
60 71 4
60 72 3
60 73 2
60 74 1
60 75 0
61 0 74
61 1 73
61 2 72
61 3 71
61 4 70
61 5 69
61 6 68
61 7 67
61 8 66
61 9 65
61 10 64
61 11 63
61 12 62
61 13 61
61 14 60
61 15 59
61 16 58
61 17 57
61 18 56
61 19 55
61 20 54
61 21 53
61 22 52
61 23 51
61 24 50
61 25 49
61 26 48
61 27 47
61 28 46
61 29 45
61 30 44
61 31 43
61 32 42
61 33 41
61 34 40
61 35 39
61 36 38
61 37 37
61 38 36
61 39 35
61 40 34
61 41 33
61 42 32
61 43 31
61 44 30
61 45 29
61 46 28
61 47 27
61 48 26
61 49 25
61 50 24
61 51 23
61 52 22
61 53 21
61 54 20
61 55 19
61 56 18
61 57 17
61 58 16
61 59 15
61 60 14
61 61 13
61 62 12
61 63 11
61 64 10
61 65 9
61 66 8
61 67 7
61 68 6
61 69 5
61 70 4
61 71 3
61 72 2
61 73 1
61 74 0
62 0 73
62 1 72
62 2 71
62 3 70
62 4 69
62 5 68
62 6 67
62 7 66
62 8 65
62 9 64
62 10 63
62 11 62
62 12 61
62 13 60
62 14 59
62 15 58
62 16 57
62 17 56
62 18 55
62 19 54
62 20 53
62 21 52
62 22 51
62 23 50
62 24 49
62 25 48
62 26 47
62 27 46
62 28 45
62 29 44
62 30 43
62 31 42
62 32 41
62 33 40
62 34 39
62 35 38
62 36 37
62 37 36
62 38 35
62 39 34
62 40 33
62 41 32
62 42 31
62 43 30
62 44 29
62 45 28
62 46 27
62 47 26
62 48 25
62 49 24
62 50 23
62 51 22
62 52 21
62 53 20
62 54 19
62 55 18
62 56 17
62 57 16
62 58 15
62 59 14
62 60 13
62 61 12
62 62 11
62 63 10
62 64 9
62 65 8
62 66 7
62 67 6
62 68 5
62 69 4
62 70 3
62 71 2
62 72 1
62 73 0
63 0 72
63 1 71
63 2 70
63 3 69
63 4 68
63 5 67
63 6 66
63 7 65
63 8 64
63 9 63
63 10 62
63 11 61
63 12 60
63 13 59
63 14 58
63 15 57
63 16 56
63 17 55
63 18 54
63 19 53
63 20 52
63 21 51
63 22 50
63 23 49
63 24 48
63 25 47
63 26 46
63 27 45
63 28 44
63 29 43
63 30 42
63 31 41
63 32 40
63 33 39
63 34 38
63 35 37
63 36 36
63 37 35
63 38 34
63 39 33
63 40 32
63 41 31
63 42 30
63 43 29
63 44 28
63 45 27
63 46 26
63 47 25
63 48 24
63 49 23
63 50 22
63 51 21
63 52 20
63 53 19
63 54 18
63 55 17
63 56 16
63 57 15
63 58 14
63 59 13
63 60 12
63 61 11
63 62 10
63 63 9
63 64 8
63 65 7
63 66 6
63 67 5
63 68 4
63 69 3
63 70 2
63 71 1
63 72 0
64 0 71
64 1 70
64 2 69
64 3 68
64 4 67
64 5 66
64 6 65
64 7 64
64 8 63
64 9 62
64 10 61
64 11 60
64 12 59
64 13 58
64 14 57
64 15 56
64 16 55
64 17 54
64 18 53
64 19 52
64 20 51
64 21 50
64 22 49
64 23 48
64 24 47
64 25 46
64 26 45
64 27 44
64 28 43
64 29 42
64 30 41
64 31 40
64 32 39
64 33 38
64 34 37
64 35 36
64 36 35
64 37 34
64 38 33
64 39 32
64 40 31
64 41 30
64 42 29
64 43 28
